created_at,alarm,master_value,tof_status,tof_distance,tof_index,master_value_filtered,radar_status,radar_peaks,radar_rd_1,radar_ra_1,radar_rd_2,radar_ra_2,radar_rd_3,radar_ra_3,radar_distance_max_peak,radar_amplitude_max_peak,acc_status,acc_orientation,acc_open,acc_impact,tof_nohist_stat,tof_nohist_dist,tof_hist_stat,tof_hist_dist,tof_peaks_idx,tof_peaks_num,target_value,rsrp,rsrq,metadata,acc_open_cnt,battery_voltage,internal_temperature,updated_at,sensor_id,formatted_log_date
2025-07-29 12:00,NO ALARM,849,0,849,0,849,1,2,673,-9,1024,-12,923,-16,923,-16,0,2,0,0,2,849,99,0,0,2,0.092,-119,-17,{\"keys\":[\"deviceId\",\"latitude\",\"longitude\",\"timestamp\",\"deviceType\",\"versionSub\",\"versionMajor\",\"versionMinor\",\"customerTitle\",\"deviceBaseType\"],\"values\":[\"apollon_cellular_358299840277053\",\"49.123\",\"11.123\",\"1753780564749\",\"apollon\",\"7\",\"1\",\"2\",\"imagic\",\"apollon\"]},11,5.96,46,2025-07-29 12:00,106,2025-07-29 12:00
2025-07-29 13:00,NO ALARM,819,0,819,0,819,1,2,718,-14,931,-7,923,-16,923,-16,0,2,0,0,2,819,99,0,0,2,0.148,-118,-21,{\"keys\":[\"deviceId\",\"latitude\",\"longitude\",\"timestamp\",\"deviceType\",\"versionSub\",\"versionMajor\",\"versionMinor\",\"customerTitle\",\"deviceBaseType\"],\"values\":[\"apollon_cellular_358299840277053\",\"49.123\",\"11.123\",\"1753780569015\",\"apollon\",\"7\",\"1\",\"2\",\"imagic\",\"apollon\"]},11,6.00,44,2025-07-29 13:00,106,2025-07-29 13:00
2025-07-29 14:00,NO ALARM,793,0,793,0,793,1,2,638,-6,931,-7,939,0,931,-7,0,2,0,0,2,793,99,0,0,2,0.198,-120,-19,{\"keys\":[\"deviceId\",\"latitude\",\"longitude\",\"timestamp\",\"deviceType\",\"versionSub\",\"versionMajor\",\"versionMinor\",\"customerTitle\",\"deviceBaseType\"],\"values\":[\"apollon_cellular_358299840277053\",\"49.123\",\"11.123\",\"1753780573347\",\"apollon\",\"7\",\"1\",\"2\",\"imagic\",\"apollon\"]},11,5.97,44,2025-07-29 14:00,106,2025-07-29 14:00
2025-07-29 15:00,NO ALARM,771,0,771,0,771,1,1,829,-10,931,-7,939,0,829,-10,0,2,0,0,2,771,99,0,0,1,0.265,-117,-18,{\"keys\":[\"deviceId\",\"latitude\",\"longitude\",\"timestamp\",\"deviceType\",\"versionSub\",\"versionMajor\",\"versionMinor\",\"customerTitle\",\"deviceBaseType\"],\"values\":[\"apollon_cellular_358299840277053\",\"49.123\",\"11.123\",\"1753780577614\",\"apollon\",\"7\",\"1\",\"2\",\"imagic\",\"apollon\"]},11,5.95,45,2025-07-29 15:00,106,2025-07-29 15:00
2025-07-29 16:00,NO ALARM,889,0,889,0,889,0,0,829,-10,931,-7,939,0,829,-10,0,2,0,0,2,889,99,0,0,0,0.020,-117,-21,{\"keys\":[\"deviceId\",\"latitude\",\"longitude\",\"timestamp\",\"deviceType\",\"versionSub\",\"versionMajor\",\"versionMinor\",\"customerTitle\",\"deviceBaseType\"],\"values\":[\"apollon_cellular_358299840277053\",\"49.123\",\"11.123\",\"1753780581887\",\"apollon\",\"7\",\"1\",\"2\",\"imagic\",\"apollon\"]},11,5.90,45,2025-07-29 16:00,106,2025-07-29 16:00
2025-07-29 17:00,NO ALARM,798,0,798,0,798,0,0,829,-10,931,-7,939,0,829,-10,0,2,0,0,2,798,99,0,0,0,0.121,-120,-16,{\"keys\":[\"deviceId\",\"latitude\",\"longitude\",\"timestamp\",\"deviceType\",\"versionSub\",\"versionMajor\",\"versionMinor\",\"customerTitle\",\"deviceBaseType\"],\"values\":[\"apollon_cellular_358299840277053\",\"49.123\",\"11.123\",\"1753780586174\",\"apollon\",\"7\",\"1\",\"2\",\"imagic\",\"apollon\"]},11,5.85,45,2025-07-29 17:00,106,2025-07-29 17:00
2025-07-29 18:00,NO ALARM,819,0,819,0,819,1,2,608,-19,865,-14,939,0,608,-19,0,2,0,0,2,819,99,0,0,2,0.108,-118,-21,{\"keys\":[\"deviceId\",\"latitude\",\"longitude\",\"timestamp\",\"deviceType\",\"versionSub\",\"versionMajor\",\"versionMinor\",\"customerTitle\",\"deviceBaseType\"],\"values\":[\"apollon_cellular_358299840277053\",\"49.123\",\"11.123\",\"1753780590441\",\"apollon\",\"7\",\"1\",\"2\",\"imagic\",\"apollon\"]},11,5.88,47,2025-07-29 18:00,106,2025-07-29 18:00
2025-07-29 19:00,NO ALARM,818,0,818,0,818,1,0,608,-19,865,-14,939,0,608,-19,0,2,0,0,2,818,99,0,0,0,0.107,-118,-21,{\"keys\":[\"deviceId\",\"latitude\",\"longitude\",\"timestamp\",\"deviceType\",\"versionSub\",\"versionMajor\",\"versionMinor\",\"customerTitle\",\"deviceBaseType\"],\"values\":[\"apollon_cellular_358299840277053\",\"49.123\",\"11.123\",\"1753780594728\",\"apollon\",\"7\",\"1\",\"2\",\"imagic\",\"apollon\"]},11,5.96,46,2025-07-29 19:00,106,2025-07-29 19:00
2025-07-29 20:00,NO ALARM,815,0,815,0,815,0,0,608,-19,865,-14,939,0,608,-19,0,2,0,0,2,815,99,0,0,0,0.241,-120,-17,{\"keys\":[\"deviceId\",\"latitude\",\"longitude\",\"timestamp\",\"deviceType\",\"versionSub\",\"versionMajor\",\"versionMinor\",\"customerTitle\",\"deviceBaseType\"],\"values\":[\"apollon_cellular_358299840277053\",\"49.123\",\"11.123\",\"1753780599000\",\"apollon\",\"7\",\"1\",\"2\",\"imagic\",\"apollon\"]},11,5.89,45,2025-07-29 20:00,106,2025-07-29 20:00
2025-07-29 21:00,NO ALARM,870,0,870,0,870,1,2,880,-9,865,-14,719,-1,865,-14,0,2,0,0,2,870,99,0,0,2,0.020,-117,-21,{\"keys\":[\"deviceId\",\"latitude\",\"longitude\",\"timestamp\",\"deviceType\",\"versionSub\",\"versionMajor\",\"versionMinor\",\"customerTitle\",\"deviceBaseType\"],\"values\":[\"apollon_cellular_358299840277053\",\"49.123\",\"11.123\",\"1753780603473\",\"apollon\",\"7\",\"1\",\"2\",\"imagic\",\"apollon\"]},11,5.95,45,2025-07-29 21:00,106,2025-07-29 21:00
2025-07-29 22:00,NO ALARM,866,0,866,0,866,0,0,880,-9,865,-14,719,-1,865,-14,0,2,0,0,2,866,99,0,0,0,0.021,-119,-16,{\"keys\":[\"deviceId\",\"latitude\",\"longitude\",\"timestamp\",\"deviceType\",\"versionSub\",\"versionMajor\",\"versionMinor\",\"customerTitle\",\"deviceBaseType\"],\"values\":[\"apollon_cellular_358299840277053\",\"49.123\",\"11.123\",\"1753780607809\",\"apollon\",\"7\",\"1\",\"2\",\"imagic\",\"apollon\"]},11,5.92,44,2025-07-29 22:00,106,2025-07-29 22:00
2025-07-29 23:00,NO ALARM,900,0,900,0,900,1,3,687,-7,1025,-4,967,0,687,-7,0,2,0,0,2,900,99,0,0,3,0.021,-119,-19,{\"keys\":[\"deviceId\",\"latitude\",\"longitude\",\"timestamp\",\"deviceType\",\"versionSub\",\"versionMajor\",\"versionMinor\",\"customerTitle\",\"deviceBaseType\"],\"values\":[\"apollon_cellular_358299840277053\",\"49.123\",\"11.123\",\"1753780612137\",\"apollon\",\"7\",\"1\",\"2\",\"imagic\",\"apollon\"]},11,5.94,44,2025-07-29 23:00,106,2025-07-29 23:00
2025-07-30 00:00,NO ALARM,781,0,781,0,781,0,0,687,-7,1025,-4,967,0,687,-7,0,2,0,0,2,781,99,0,0,0,0.205,-118,-17,{\"keys\":[\"deviceId\",\"latitude\",\"longitude\",\"timestamp\",\"deviceType\",\"versionSub\",\"versionMajor\",\"versionMinor\",\"customerTitle\",\"deviceBaseType\"],\"values\":[\"apollon_cellular_358299840277053\",\"49.123\",\"11.123\",\"1753780616407\",\"apollon\",\"7\",\"1\",\"2\",\"imagic\",\"apollon\"]},11,5.94,46,2025-07-30 00:00,106,2025-07-30 00:00
2025-07-30 00:20,NO ALARM,892,99,892,0,892,1,2,678,-15,981,0,967,0,678,-15,0,2,0,0,2,892,99,0,0,2,0.020,-120,-21,{\"keys\":[\"deviceId\",\"latitude\",\"longitude\",\"timestamp\",\"deviceType\",\"versionSub\",\"versionMajor\",\"versionMinor\",\"customerTitle\",\"deviceBaseType\"],\"values\":[\"apollon_cellular_358299840277053\",\"49.123\",\"11.123\",\"1753780620036\",\"apollon\",\"7\",\"1\",\"2\",\"imagic\",\"apollon\"]},11,5.93,45,2025-07-30 00:20,106,2025-07-30 00:20
2025-07-30 00:40,NO ALARM,896,0,896,0,896,1,2,983,-3,686,-18,967,0,686,-18,0,2,0,0,2,896,99,0,0,2,0.020,-119,-17,{\"keys\":[\"deviceId\",\"latitude\",\"longitude\",\"timestamp\",\"deviceType\",\"versionSub\",\"versionMajor\",\"versionMinor\",\"customerTitle\",\"deviceBaseType\"],\"values\":[\"apollon_cellular_358299840277053\",\"49.123\",\"11.123\",\"1753780623727\",\"apollon\",\"7\",\"1\",\"2\",\"imagic\",\"apollon\"]},11,5.88,48,2025-07-30 00:40,106,2025-07-30 00:40
2025-07-30 01:01,NO ALARM,877,0,877,0,877,1,1,899,-2,686,-18,967,0,686,-18,0,2,0,0,2,877,99,0,0,1,0.020,-120,-18,{\"keys\":[\"deviceId\",\"latitude\",\"longitude\",\"timestamp\",\"deviceType\",\"versionSub\",\"versionMajor\",\"versionMinor\",\"customerTitle\",\"deviceBaseType\"],\"values\":[\"apollon_cellular_358299840277053\",\"49.123\",\"11.123\",\"1753780627404\",\"apollon\",\"7\",\"1\",\"2\",\"imagic\",\"apollon\"]},11,5.87,44,2025-07-30 01:01,106,2025-07-30 01:01
2025-07-29 02:00,NO ALARM,862,0,862,0,862,1,0,705,-8,1049,-1,903,0,705,-8,0,2,0,0,2,862,99,0,0,0,0.020,-120,-17,{\"keys\":[\"deviceId\",\"latitude\",\"longitude\",\"timestamp\",\"deviceType\",\"versionSub\",\"versionMajor\",\"versionMinor\",\"customerTitle\",\"deviceBaseType\"],\"values\":[\"apollon_cellular_358299840277053\",\"49.123\",\"11.123\",\"1753780759005\",\"apollon\",\"7\",\"1\",\"2\",\"imagic\",\"apollon\"]},11,5.92,46,2025-07-29 02:00,106,2025-07-29 02:00
2025-07-29 00:01,NO ALARM,877,0,877,0,877,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,877,99,0,0,0,0.020,-119,-20,{\"keys\":[\"deviceId\",\"latitude\",\"longitude\",\"timestamp\",\"deviceType\",\"versionSub\",\"versionMajor\",\"versionMinor\",\"customerTitle\",\"deviceBaseType\"],\"values\":[\"apollon_cellular_358299840277053\",\"49.123\",\"11.123\",\"1753780769702\",\"apollon\",\"7\",\"1\",\"2\",\"imagic\",\"apollon\"]},11,5.94,46,2025-07-29 00:01,106,2025-07-29 00:01
2025-07-29 00:02,NO ALARM,843,0,843,0,843,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,843,99,0,0,0,0.020,-120,-18,{\"keys\":[\"deviceId\",\"latitude\",\"longitude\",\"timestamp\",\"deviceType\",\"versionSub\",\"versionMajor\",\"versionMinor\",\"customerTitle\",\"deviceBaseType\"],\"values\":[\"apollon_cellular_358299840277053\",\"49.123\",\"11.123\",\"1753780773945\",\"apollon\",\"7\",\"1\",\"2\",\"imagic\",\"apollon\"]},11,5.84,46,2025-07-29 00:02,106,2025-07-29 00:02
2025-07-29 00:22,NO ALARM,862,0,862,0,862,1,1,966,-2,0,0,0,0,966,-2,0,2,0,0,2,862,99,0,0,1,0.020,-118,-19,{\"keys\":[\"deviceId\",\"latitude\",\"longitude\",\"timestamp\",\"deviceType\",\"versionSub\",\"versionMajor\",\"versionMinor\",\"customerTitle\",\"deviceBaseType\"],\"values\":[\"apollon_cellular_358299840277053\",\"49.123\",\"11.123\",\"1753780777686\",\"apollon\",\"7\",\"1\",\"2\",\"imagic\",\"apollon\"]},11,5.99,48,2025-07-29 00:22,106,2025-07-29 00:22
2025-07-29 00:43,NO ALARM,867,0,867,0,867,1,1,805,-20,0,0,0,0,805,-20,0,2,0,0,2,867,99,0,0,1,0.020,-117,-19,{\"keys\":[\"deviceId\",\"latitude\",\"longitude\",\"timestamp\",\"deviceType\",\"versionSub\",\"versionMajor\",\"versionMinor\",\"customerTitle\",\"deviceBaseType\"],\"values\":[\"apollon_cellular_358299840277053\",\"49.123\",\"11.123\",\"1753780781348\",\"apollon\",\"7\",\"1\",\"2\",\"imagic\",\"apollon\"]},11,5.99,47,2025-07-29 00:43,106,2025-07-29 00:43
2025-07-29 01:03,NO ALARM,875,0,875,0,875,1,0,805,-20,0,0,0,0,805,-20,0,2,0,0,2,875,99,0,0,0,0.020,-118,-20,{\"keys\":[\"deviceId\",\"latitude\",\"longitude\",\"timestamp\",\"deviceType\",\"versionSub\",\"versionMajor\",\"versionMinor\",\"customerTitle\",\"deviceBaseType\"],\"values\":[\"apollon_cellular_358299840277053\",\"49.123\",\"11.123\",\"1753780785045\",\"apollon\",\"7\",\"1\",\"2\",\"imagic\",\"apollon\"]},11,5.88,45,2025-07-29 01:03,106,2025-07-29 01:03
2025-07-29 02:00,NO ALARM,865,0,865,0,865,0,0,805,-20,0,0,0,0,805,-20,0,2,0,0,2,865,99,0,0,0,0.020,-119,-17,{\"keys\":[\"deviceId\",\"latitude\",\"longitude\",\"timestamp\",\"deviceType\",\"versionSub\",\"versionMajor\",\"versionMinor\",\"customerTitle\",\"deviceBaseType\"],\"values\":[\"apollon_cellular_358299840277053\",\"49.123\",\"11.123\",\"1753780789282\",\"apollon\",\"7\",\"1\",\"2\",\"imagic\",\"apollon\"]},11,5.91,47,2025-07-29 02:00,106,2025-07-29 02:00
2025-07-29 03:00,NO ALARM,884,0,884,0,884,0,0,805,-20,0,0,0,0,805,-20,0,2,0,0,2,884,99,0,0,0,0.020,-117,-19,{\"keys\":[\"deviceId\",\"latitude\",\"longitude\",\"timestamp\",\"deviceType\",\"versionSub\",\"versionMajor\",\"versionMinor\",\"customerTitle\",\"deviceBaseType\"],\"values\":[\"apollon_cellular_358299840277053\",\"49.123\",\"11.123\",\"1753780793586\",\"apollon\",\"7\",\"1\",\"2\",\"imagic\",\"apollon\"]},11,5.96,47,2025-07-29 03:00,106,2025-07-29 03:00
2025-07-29 04:00,NO ALARM,871,0,871,0,871,0,0,805,-20,0,0,0,0,805,-20,0,2,0,0,2,871,99,0,0,0,0.020,-120,-17,{\"keys\":[\"deviceId\",\"latitude\",\"longitude\",\"timestamp\",\"deviceType\",\"versionSub\",\"versionMajor\",\"versionMinor\",\"customerTitle\",\"deviceBaseType\"],\"values\":[\"apollon_cellular_358299840277053\",\"49.123\",\"11.123\",\"1753780797867\",\"apollon\",\"7\",\"1\",\"2\",\"imagic\",\"apollon\"]},11,5.92,46,2025-07-29 04:00,106,2025-07-29 04:00
2025-07-29 05:00,NO ALARM,848,0,848,0,848,0,0,805,-20,0,0,0,0,805,-20,0,2,0,0,2,848,99,0,0,0,0.020,-118,-21,{\"keys\":[\"deviceId\",\"latitude\",\"longitude\",\"timestamp\",\"deviceType\",\"versionSub\",\"versionMajor\",\"versionMinor\",\"customerTitle\",\"deviceBaseType\"],\"values\":[\"apollon_cellular_358299840277053\",\"49.123\",\"11.123\",\"1753780802150\",\"apollon\",\"7\",\"1\",\"2\",\"imagic\",\"apollon\"]},11,5.91,45,2025-07-29 05:00,106,2025-07-29 05:00
2025-07-29 06:00,NO ALARM,868,0,868,0,868,0,0,805,-20,0,0,0,0,805,-20,0,2,0,0,2,868,99,0,0,0,0.020,-118,-20,{\"keys\":[\"deviceId\",\"latitude\",\"longitude\",\"timestamp\",\"deviceType\",\"versionSub\",\"versionMajor\",\"versionMinor\",\"customerTitle\",\"deviceBaseType\"],\"values\":[\"apollon_cellular_358299840277053\",\"49.123\",\"11.123\",\"1753780806463\",\"apollon\",\"7\",\"1\",\"2\",\"imagic\",\"apollon\"]},11,5.81,47,2025-07-29 06:00,106,2025-07-29 06:00
2025-07-29 07:00,NO ALARM,886,0,886,0,886,1,2,968,-9,683,-16,0,0,683,-16,0,2,0,0,2,886,99,0,0,2,0.099,-117,-18,{\"keys\":[\"deviceId\",\"latitude\",\"longitude\",\"timestamp\",\"deviceType\",\"versionSub\",\"versionMajor\",\"versionMinor\",\"customerTitle\",\"deviceBaseType\"],\"values\":[\"apollon_cellular_358299840277053\",\"49.123\",\"11.123\",\"1753780810816\",\"apollon\",\"7\",\"1\",\"2\",\"imagic\",\"apollon\"]},11,5.85,44,2025-07-29 07:00,106,2025-07-29 07:00
2025-07-29 08:00,NO ALARM,836,0,836,0,836,1,1,878,-4,683,-16,0,0,683,-16,0,2,0,0,2,836,99,0,0,1,0.107,-117,-16,{\"keys\":[\"deviceId\",\"latitude\",\"longitude\",\"timestamp\",\"deviceType\",\"versionSub\",\"versionMajor\",\"versionMinor\",\"customerTitle\",\"deviceBaseType\"],\"values\":[\"apollon_cellular_358299840277053\",\"49.123\",\"11.123\",\"1753780815160\",\"apollon\",\"7\",\"1\",\"2\",\"imagic\",\"apollon\"]},11,5.87,44,2025-07-29 08:00,106,2025-07-29 08:00
2025-07-29 09:00,NO ALARM,814,0,814,0,814,1,1,951,-5,683,-16,0,0,683,-16,0,2,0,0,2,814,99,0,0,1,0.172,-117,-16,{\"keys\":[\"deviceId\",\"latitude\",\"longitude\",\"timestamp\",\"deviceType\",\"versionSub\",\"versionMajor\",\"versionMinor\",\"customerTitle\",\"deviceBaseType\"],\"values\":[\"apollon_cellular_358299840277053\",\"49.123\",\"11.123\",\"1753780819482\",\"apollon\",\"7\",\"1\",\"2\",\"imagic\",\"apollon\"]},11,5.84,47,2025-07-29 09:00,106,2025-07-29 09:00
2025-07-29 10:00,NO ALARM,770,0,770,0,770,0,0,951,-5,683,-16,0,0,683,-16,0,2,0,0,2,770,99,0,0,0,0.241,-119,-19,{\"keys\":[\"deviceId\",\"latitude\",\"longitude\",\"timestamp\",\"deviceType\",\"versionSub\",\"versionMajor\",\"versionMinor\",\"customerTitle\",\"deviceBaseType\"],\"values\":[\"apollon_cellular_358299840277053\",\"49.123\",\"11.123\",\"1753780823730\",\"apollon\",\"7\",\"1\",\"2\",\"imagic\",\"apollon\"]},11,5.85,48,2025-07-29 10:00,106,2025-07-29 10:00
